Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Fabric (product.metafields.shopify.fabric),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Neckline (product.metafields.shopify.neckline),Ring design (product.metafields.shopify.ring-design),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / Australia,Price / Australia,Compare At Price / Australia,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Europe,Price / Europe,Compare At Price / Europe,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / New Zealand,Price / New Zealand,Compare At Price / New Zealand,Included / Russia,Price / Russia,Compare At Price / Russia,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / UAE,Price / UAE,Compare At Price / UAE,Included / US Outlying Islands,Price / US Outlying Islands,Compare At Price / US Outlying Islands,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
lustre-tide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/lustre-tide-7236494.jpg?v=1753301688,2,Lustre Tide - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lustre-tide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/lustre-tide-8410035.jpg?v=1753301688,3,Lustre Tide - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lustre-tide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/lustre-tide-5190870.jpg?v=1753244692,4,Lustre Tide - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lustre-tide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/lustre-tide-5524089.jpg?v=1753301688,5,Lustre Tide - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chrome-stack,Chrome Stack,"<p data-start=""115"" data-end=""442"">Bold meets brutalist in this architectural statement ring. Chrome Stack features stacked tiers of ridged silver forms, exuding industrial precision with handcrafted edge. Its adjustable open-ended design balances a rugged finish with a sleek, modern silhouette—perfect for grounding soft textures or elevating minimalist looks.</p>
<p data-start=""444"" data-end=""456""><strong data-start=""444"" data-end=""456"">Details:</strong></p>
<ul data-start=""458"" data-end=""705"">
<li data-start=""458"" data-end=""505"">
<p data-start=""460"" data-end=""505""><strong data-start=""460"" data-end=""473"">Material:</strong> High-polish silver-tone alloy</p>
</li>
<li data-start=""506"" data-end=""568"">
<p data-start=""508"" data-end=""568""><strong data-start=""508"" data-end=""519"">Design:</strong> Layered ridged texture with mechanical accents</p>
</li>
<li data-start=""569"" data-end=""608"">
<p data-start=""571"" data-end=""608""><strong data-start=""571"" data-end=""579"">Fit:</strong> Adjustable open cuff style</p>
</li>
<li data-start=""609"" data-end=""664"">
<p data-start=""611"" data-end=""664""><strong data-start=""611"" data-end=""622"">Finish:</strong> Mirror shine with raw textural contrast</p>
</li>
<li data-start=""665"" data-end=""705"">
<p data-start=""667"" data-end=""705""><strong data-start=""667"" data-end=""677"">Style:</strong> Edgy, urban, gender-neutral</p>
</li>
</ul>",GOLDEN AURA,Apparel & Accessories > Jewelry > Rings,rings,"",false,Title,Default Title,,,,,,,,MK-CHR-402-DEF-RIN-25,0.0,shopify,2,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/chrome-stack-2945389.jpg?v=1753245039,1,Chrome Stack - ringsMAZONKIKI,false,,,200,,adult,,,,,,,,,,,adults,,,silver,,,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
chrome-stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/chrome-stack-1536972.jpg?v=1753301688,2,Chrome Stack - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chrome-stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/chrome-stack-7052066.jpg?v=1753301687,3,Chrome Stack - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chrome-stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/chrome-stack-9898772.jpg?v=1753301687,4,Chrome Stack - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chrome-stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/chrome-stack-5845337.jpg?v=1753301688,5,Chrome Stack - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive-whisper,Olive Whisper,"<p>T</p>
<p data-start=""117"" data-end=""439"">A delicate ode to nature’s quiet elegance. Olive Whisper entwines your finger with a wreath of sculpted leaves, delicately woven into an openwork band. Finished in radiant gold, this botanical beauty evokes classical grace with a modern spirit. Lightweight yet striking, it’s perfect solo or stacked with organic textures.</p>
<p data-start=""441"" data-end=""453""><strong data-start=""441"" data-end=""453"">Details:</strong></p>
<ul data-start=""455"" data-end=""679"">
<li data-start=""455"" data-end=""488"">
<p data-start=""457"" data-end=""488""><strong data-start=""457"" data-end=""470"">Material:</strong> Gold-tone alloy</p>
</li>
<li data-start=""489"" data-end=""555"">
<p data-start=""491"" data-end=""555""><strong data-start=""491"" data-end=""502"">Design:</strong> Intricate open band with sculpted olive leaf motif</p>
</li>
<li data-start=""556"" data-end=""579"">
<p data-start=""558"" data-end=""579""><strong data-start=""558"" data-end=""566"">Fit:</strong> Adjustable</p>
</li>
<li data-start=""580"" data-end=""613"">
<p data-start=""582"" data-end=""613""><strong data-start=""582"" data-end=""593"">Finish:</strong> High-shine polish</p>
</li>
<li data-start=""614"" data-end=""679"">
<p data-start=""616"" data-end=""679""><strong data-start=""616"" data-end=""626"">Style:</strong> Nature-inspired, soft, feminine, boho-classic fusion</p>
</li>
</ul>",GOLDEN AURA,Apparel & Accessories > Jewelry > Rings,rings,"",false,Title,Default Title,,,,,,,,MK-OLI-408-DEF-RIN-25,0.0,shopify,2,deny,manual,67.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh324170.jpg?v=1753245339,1,"",false,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
olive-whisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh324165.jpg?v=1753245339,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive-whisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/olive-whisper-4929629.jpg?v=1753301687,3,Olive Whisper - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive-whisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/olive-whisper-9688897.jpg?v=1753301687,4,Olive Whisper - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive-whisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/olive-whisper-8575359.jpg?v=1753245339,5,Olive Whisper - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive-whisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/olive-whisper-1328249.jpg?v=1753301687,6,Olive Whisper - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeon-shard,Aeon Shard,"<p data-start=""86"" data-end=""386"">Bold and otherworldly, Aeon Shard captures the essence of time frozen in gold. Its raw, textured surface evokes a relic unearthed from ancient worlds, crowned with a luminous crystal-like stone at its center. This sculptural piece commands attention — a fusion of elemental power and modern mystique.</p>
<p data-start=""388"" data-end=""400""><strong data-start=""388"" data-end=""400"">Details:</strong></p>
<ul data-start=""402"" data-end=""629"">
<li data-start=""402"" data-end=""435"">
<p data-start=""404"" data-end=""435""><strong data-start=""404"" data-end=""417"">Material:</strong> Gold-plated Zamac</p>
</li>
<li data-start=""436"" data-end=""472"">
<p data-start=""438"" data-end=""472""><strong data-start=""438"" data-end=""448"">Stone:</strong> Clear faceted crystal</p>
</li>
<li data-start=""473"" data-end=""536"">
<p data-start=""475"" data-end=""536""><strong data-start=""475"" data-end=""486"">Design:</strong> Organic rectangular plate with hammered texture</p>
</li>
<li data-start=""537"" data-end=""575"">
<p data-start=""539"" data-end=""575""><strong data-start=""539"" data-end=""547"">Fit:</strong> Adjustable open-back band</p>
</li>
<li data-start=""576"" data-end=""629"">
<p data-start=""578"" data-end=""629""><strong data-start=""578"" data-end=""588"">Style:</strong> Statement, avant-garde, ancient-futurist</p>
</li>
</ul>",GOLDEN AURA,Apparel & Accessories > Jewelry > Rings,rings,"",false,Title,Default Title,,,,,,,,MK-AEO-400-DEF-RIN-25,0.0,shopify,2,deny,manual,71.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/aeon-shard-5899660.jpg?v=1753301690,1,Aeon Shard - ringsMAZONKIKI,false,,,200,,,,,,,,,,,,,,,,gold,,,,,gold-plated-1,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
aeon-shard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/aeon-shard-3085449.jpg?v=1753301690,2,Aeon Shard - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeon-shard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/aeon-shard-9453660.jpg?v=1753301689,3,Aeon Shard - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeon-shard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/aeon-shard-9214635.jpg?v=1753245563,4,Aeon Shard - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeon-shard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/aeon-shard-2571262.jpg?v=1753301689,5,Aeon Shard - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeon-shard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/aeon-shard-2148380.jpg?v=1753301689,6,Aeon Shard - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opaline-bastion,Opaline Bastion,"<p data-start=""96"" data-end=""432"">A fortress of style and mystique, Opaline Bastion merges architectural strength with ethereal beauty. The hammered band structure wraps the finger in warm gold tones, while the centerpiece — a soft iridescent stone — anchors the design with a calm, moonlit glow. Rugged yet regal, this piece is a symbol of resilience softened by light.</p>
<p data-start=""434"" data-end=""446""><strong data-start=""434"" data-end=""446"">Details:</strong></p>
<ul data-start=""448"" data-end=""692"">
<li data-start=""448"" data-end=""492"">
<p data-start=""450"" data-end=""492""><strong data-start=""450"" data-end=""463"">Material:</strong> Gold-plated brass or zamac</p>
</li>
<li data-start=""493"" data-end=""538"">
<p data-start=""495"" data-end=""538""><strong data-start=""495"" data-end=""505"">Stone:</strong> Iridescent opal-style cabochon</p>
</li>
<li data-start=""539"" data-end=""607"">
<p data-start=""541"" data-end=""607""><strong data-start=""541"" data-end=""552"">Design:</strong> Textured multi-band shank with bezel-set centerpiece</p>
</li>
<li data-start=""608"" data-end=""641"">
<p data-start=""610"" data-end=""641""><strong data-start=""610"" data-end=""618"">Fit:</strong> Adjustable open band</p>
</li>
<li data-start=""642"" data-end=""692"">
<p data-start=""644"" data-end=""692""><strong data-start=""644"" data-end=""654"">Style:</strong> Sculptural, mystical, shield-inspired</p>
</li>
</ul>",GOLDEN AURA,Apparel & Accessories > Jewelry > Rings,rings,"",false,Title,Default Title,,,,,,,,MK-OPA-409-DEF-RIN-25,0.0,shopify,1,deny,manual,68.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/opaline-bastion-2956511.jpg?v=1753301688,1,Opaline Bastion - ringsMAZONKIKI,false,,,200,,,,,,,,,,,,,,,,gold,,,,,gold-plated,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
opaline-bastion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/opaline-bastion-8954401.jpg?v=1753301688,2,Opaline Bastion - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opaline-bastion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/opaline-bastion-1102205.jpg?v=1753245875,3,Opaline Bastion - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opaline-bastion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh324212-Photoroom.jpg?v=1753245875,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opaline-bastion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/opaline-bastion-6893396.jpg?v=1753301688,5,Opaline Bastion - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opaline-bastion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/opaline-bastion-8207529.jpg?v=1753301687,6,Opaline Bastion - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-ocean-forge,The Ocean Forge,"<p data-start=""96"" data-end=""477"">Where molten metal meets the depth of the sea — The Ocean Forge is a sculptural ring that evokes the raw power of earth and water. Cast in radiant gold-plated brass or zamac, its organic form curves around the finger like a wave cresting at dusk. Deep marine-toned stones rise from the golden surface, like treasures formed in volcanic tidepools — mysterious, elemental, and alive.</p>
<p data-start=""479"" data-end=""491""><strong data-start=""479"" data-end=""491"">Details:</strong></p>
<ul data-start=""493"" data-end=""740"">
<li data-start=""493"" data-end=""537"">
<p data-start=""495"" data-end=""537""><strong data-start=""495"" data-end=""508"">Material:</strong> Gold-plated brass or zamac</p>
</li>
<li data-start=""538"" data-end=""587"">
<p data-start=""540"" data-end=""587""><strong data-start=""540"" data-end=""551"">Stones:</strong> Smooth blue-green polished stones</p>
</li>
<li data-start=""588"" data-end=""662"">
<p data-start=""590"" data-end=""662""><strong data-start=""590"" data-end=""601"">Design:</strong> Hammered, asymmetrical band with dual raised stone accents</p>
</li>
<li data-start=""663"" data-end=""698"">
<p data-start=""665"" data-end=""698""><strong data-start=""665"" data-end=""673"">Fit:</strong> Adjustable open design</p>
</li>
<li data-start=""699"" data-end=""740"">
<p data-start=""701"" data-end=""740""><strong data-start=""701"" data-end=""711"">Style:</strong> Oceanic, artisanal, dramatic</p>
</li>
</ul>",GOLDEN AURA,Apparel & Accessories > Jewelry > Rings,rings,"",false,Title,Default Title,,,,,,,,MK-THE-414-DEF-RIN-25,0.0,shopify,2,deny,manual,72.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/the-ocean-forge-2311759.jpg?v=1753301689,1,The Ocean Forge - ringsMAZONKIKI,false,,,200,,adult,,,,,,,,,,,adults,,,gold,,,,,gold-plated-1,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
the-ocean-forge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/the-ocean-forge-4823220.jpg?v=1753301690,2,The Ocean Forge - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-ocean-forge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/the-ocean-forge-2148707.jpg?v=1753301688,3,The Ocean Forge - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-ocean-forge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/the-ocean-forge-5147299.jpg?v=1753246108,4,The Ocean Forge - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gilded-ripple,Gilded Ripple,"<p data-start=""92"" data-end=""465"">Delicate yet grounded in texture, the Gilded Ripple ring flows around the finger like a golden current. Sculpted in gold-plated brass or zamac with a hand-hammered feel, it cradles two pearl-like accents — each nestled in molten-style bezels that suggest the meeting of water and earth. Minimal and organic, it’s perfect for stacking or making a quiet statement on its own.</p>
<p data-start=""467"" data-end=""479""><strong data-start=""467"" data-end=""479"">Details:</strong></p>
<ul data-start=""481"" data-end=""721"">
<li data-start=""481"" data-end=""525"">
<p data-start=""483"" data-end=""525""><strong data-start=""483"" data-end=""496"">Material:</strong> Gold-plated brass or zamac</p>
</li>
<li data-start=""526"" data-end=""581"">
<p data-start=""528"" data-end=""581""><strong data-start=""528"" data-end=""540"">Accents:</strong> Simulated pearl-like beads at each end</p>
</li>
<li data-start=""582"" data-end=""639"">
<p data-start=""584"" data-end=""639""><strong data-start=""584"" data-end=""595"">Design:</strong> Open wraparound band with organic texture</p>
</li>
<li data-start=""640"" data-end=""663"">
<p data-start=""642"" data-end=""663""><strong data-start=""642"" data-end=""650"">Fit:</strong> Adjustable</p>
</li>
<li data-start=""664"" data-end=""721"">
<p data-start=""666"" data-end=""721""><strong data-start=""666"" data-end=""676"">Style:</strong> Minimalist, nature-inspired, softly textured</p>
</li>
</ul>",GOLDEN AURA,Apparel & Accessories > Jewelry > Rings,rings,"",false,Title,Default Title,,,,,,,,MK-GIL-404-DEF-RIN-25,0.0,shopify,2,deny,manual,62.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh32487.jpg?v=1753246497,1,"",false,,,200,,,,,,,,,,,,,,,,gold,,,,,,,,,band,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
gilded-ripple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/gilded-ripple-6575409.jpg?v=1753301687,2,Gilded Ripple - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gilded-ripple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/gilded-ripple-7847478.jpg?v=1753246497,3,Gilded Ripple - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gilded-ripple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/gilded-ripple-8064266.jpg?v=1753301686,4,Gilded Ripple - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gilded-ripple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/gilded-ripple-7166309.jpg?v=1753301687,5,Gilded Ripple - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willowstone,Willowstone,"<p data-start=""71"" data-end=""86""><strong data-start=""71"" data-end=""86"">Willowstone</strong></p>
<p data-start=""88"" data-end=""450"">Long and serene like a river-polished pebble, the Willowstone ring captures nature’s quiet strength. A smooth green stone—reminiscent of jade or polished aventurine—rests securely in a textured bezel of gold-plated brass or zamac. The lightly hammered band completes the organic, hand-crafted aesthetic. A grounding piece that brings a touch of calm to any look.</p>
<p data-start=""452"" data-end=""464""><strong data-start=""452"" data-end=""464"">Details:</strong></p>
<ul data-start=""466"" data-end=""715"">
<li data-start=""466"" data-end=""510"">
<p data-start=""468"" data-end=""510""><strong data-start=""468"" data-end=""481"">Material:</strong> Gold-plated brass or zamac</p>
</li>
<li data-start=""511"" data-end=""566"">
<p data-start=""513"" data-end=""566""><strong data-start=""513"" data-end=""523"">Stone:</strong> Simulated green cabochon (jade-inspired)</p>
</li>
<li data-start=""567"" data-end=""619"">
<p data-start=""569"" data-end=""619""><strong data-start=""569"" data-end=""578"">Band:</strong> Hand-textured, lightly hammered finish</p>
</li>
<li data-start=""620"" data-end=""671"">
<p data-start=""622"" data-end=""671""><strong data-start=""622"" data-end=""634"">Setting:</strong> Elongated bezel with delicate edge</p>
</li>
<li data-start=""672"" data-end=""715"">
<p data-start=""674"" data-end=""715""><strong data-start=""674"" data-end=""684"">Style:</strong> Earthy, elegant, boho-modern</p>
</li>
</ul>",GOLDEN AURA,Apparel & Accessories > Jewelry > Rings,rings,"",false,Title,Default Title,,,,,,,,MK-WIL-416-DEF-RIN-25,0.0,shopify,2,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/willowstone-4711198.jpg?v=1753633130,1,Willowstone - ringsMAZONKIKI,false,,,200,,,,,,,,,,,,,,,,green,,,,,gold-plated-1,,,,band,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
willowstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/willowstone-2612762.png?v=1753558479,2,Willowstone - ringsMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
